time_s,force_on_mass_N,load_on_stop_N,velocity_m_per_s,displacement_m,kinetic_energy_J
0.066,-550.5997256634927,550.5997256634927,0.518246325898285,0.09389370795868578,2.685792543070714
0.0665,-545.7772768871195,545.7772768871195,0.5045413315675924,0.09414939984964744,2.545619552599992
0.067,-540.8201657343153,540.8201657343153,0.4909585842496287,0.09439826966492307,2.4104033144839976
0.0675,-535.729615298082,535.729615298082,0.4775014352840512,0.09464037936712798,2.2800762069832894
0.068,-530.5068815955682,530.5068815955682,0.46417320502100357,0.09487579258683426,2.154567642594706
0.0685,-525.1532532581654,525.1532532581654,0.4509771820018681,0.09510457460687086,2.0338041868634607
0.069,-519.6700512135582,519.6700512135582,0.43791662214786964,0.09532679234621602,1.9177096795340005
0.0695,-514.0586283598037,514.0586283598037,0.42499474795672143,0.09554251434348598,1.8062053579079718
0.07,-508.3203692315259,508.3203692315259,0.412214747707527,0.0957518107400242,1.6992099822758011
0.07050000000000001,-502.45668965830123,502.45668965830123,0.3995797746741161,0.09595475326259494,1.5966399632861739
0.07100000000000001,-496.46903641532407,496.46903641532407,0.3870929463470234,0.09615141520568578,1.4984094911161954
0.07150000000000001,-490.3588868664372,490.3588868664372,0.3747573436642947,0.09634187141342332,1.4044306663031827
0.07200000000000001,-484.1277485996136,484.1277485996136,0.36257601025131025,0.0965261982611065,1.3146136320975823
0.0725,-477.7771590549822,477.7771590549822,0.3505519516698168,0.09670447363636214,1.2288667081951756
0.07300000000000001,-471.30868514548655,471.30868514548655,0.33868813467634795,0.09687677691992731,1.1470965257054402
0.07350000000000001,-464.7239228702748,464.7239228702748,0.32698748649022646,0.09704318896606337,1.0692081632119603
0.07400000000000001,-458.0244969209082,458.0244969209082,0.3154528940713113,0.09720379208260638,0.9951052837796593
0.0745,-451.2120602804942,451.2120602804942,0.304087203407686,0.09735867001065876,0.9246902727630741
0.075,-444.2882938158366,444.2882938158366,0.29289321881345254,0.09750790790392765,0.8578643762690499
0.07550000000000001,-437.2549058627084,437.2549058627084,0.2818737022368111,0.09765159230771431,0.7945278401268643
0.07600000000000001,-430.11363180434427,430.11363180434427,0.27103137257858834,0.09778981113756043,0.7345800492183356
0.0765,-422.8662336432612,422.8662336432612,0.26036890502139054,0.09792265365755629,0.6779196670203789
0.077,-415.51449956650964,415.51449956650964,0.24988893036954074,0.0980502104583162,0.6244447752123318
0.0775,-408.06024350446677,408.06024350446677,0.23959403439996918,0.09817257343462657,0.5740530132005361
0.07800000000000001,-400.50530468327565,400.50530468327565,0.22948675722421064,0.09828983576277232,0.5266417174128379
0.0785,-392.85154717104393,392.85154717104393,0.21956959266167042,0.09840209187754693,0.48210806021611874
0.079,-385.10085941791135,385.10085941791135,0.2098449876243098,0.09850943744895216,0.4403491883104674
0.0795,-377.25515379010506,377.25515379010506,0.20031534151290942,0.09861196935859282,0.4012623604543353
0.08,-369.31636609809135,369.31636609809135,0.19098300562505266,0.0987097856757728,0.3647450843757889
0.0805,-361.28645511894257,361.28645511894257,0.18185028257497693,0.09880298563329781,0.3306952527259896
0.081,-353.16740211303795,353.16740211303795,0.17291942572543828,0.09889166960299124,0.29901127793215365
0.0815,-344.96121033521945,344.96121033521945,0.16419263863172995,0.09897593907092894,0.2695922258084986
0.08200000000000002,-336.6699045405157,336.6699045405157,0.1556720744979847,0.09905589661239898,0.242337947785061
0.0825,-328.29553048456717,328.29553048456717,0.14735983564590782,0.09913164586659277,0.21714921161588965
0.083,-319.8401544188629,319.8401544188629,0.13925797299605647,0.09920329151103364,0.1939278304297039
0.08349999999999999,-311.3058625809269,311.3058625809269,0.13136848556180913,0.09927093923574923,0.17257678998803255
0.084,-302.69476067956793,302.69476067956793,0.12369331995613642,0.099334695717194,0.15300037401771135
0.0845,-294.0089733753307,294.0089733753307,0.11623436991130653,0.09939466859192855,0.1351042874867844
0.085,-285.25064375626357,285.25064375626357,0.10899347581163199,0.09945096643006174,0.11879577769500807
0.0855,-276.4219328091471,276.4219328091471,0.10197242423938446,0.09950369870846278,0.10398375305257003
0.086,-267.52501888630013,267.52501888630013,0.09517294753398076,0.09955297578374935,0.09057889942305855
0.08650000000000001,-258.562097168105,258.562097168105,0.08859672336455471,0.09959890886505879,0.07849379390935433
0.08700000000000001,-249.53537912138185,249.53537912138185,0.08224537431601886,0.09964160998660897,0.06764301596382054
0.0875,-240.44709195373855,240.44709195373855,0.07612046748871326,0.0996811919800554,0.05794325570700253
0.08800000000000001,-231.2994780640427,231.2994780640427,0.07022351411174865,0.09971776844665188,0.049313419342029624
0.0885,-222.0947944891432,222.0947944891432,0.06455596917013295,0.09975145372922087,0.04167473155495156
0.08900000000000001,-212.83531234697847,212.83531234697847,0.059119231045774545,0.09978236288394127,0.034950834794436725
0.08950000000000001,-203.52331627621552,203.52331627621552,0.05391464117245459,0.09981061165196002,0.029067885327545357
0.09,-194.16110387254668,194.16110387254668,0.04894348370484647,0.09983631643083465,0.023954645971665717
0.09050000000000001,-184.750985121792,184.750985121792,0.04420698520166988,0.09985959424581396,0.0195425754062066
0.091,-175.29528182994687,175.29528182994687,0.039706314323057046,0.0998805627209637,0.01576591397121405
0.0915,-165.79632705030977,165.79632705030977,0.035442581542202034,0.09989934005014477,0.012561765863756402
0.09200000000000001,-156.2564645078362,156.2564645078362,0.03141683887136881,0.09991604496785046,0.009870177646695505
0.0925,-146.67804802086178,146.67804802086178,0.027630079602323443,0.09993079671991069,0.0076342129883073
0.09300000000000001,-137.06344092032842,137.06344092032842,0.024083238061252565,0.09994371503406967,0.005800023555149642
0.0935,-127.4150154666728,127.4150154666728,0.02077718937823425,0.09995492009044503,0.0043169159845901015
0.094,-117.73515226450232,117.73515226450232,0.01771274927131139,0.09996453249187512,0.0031374148674834217
0.09450000000000001,-108.02623967521919,108.02623967521919,0.014890673845226132,0.09997267323416205,0.0022173216756490163
0.095,-98.29067322772806,98.29067322772806,0.01231165940486234,0.09997946367621782,0.001515769573013353
0.0955,-88.53085502737235,88.53085502737235,0.009976342283442463,0.09998502551012078,0.0009952740535640197
0.09600000000000002,-78.74919316325428,78.74919316325428,0.007885298685522124,0.09998948073109003,0.0006217793535989694
0.0965,-68.94810111407291,68.94810111407291,0.006039044544820293,0.09999295160738474,0.0003647005901432374
0.09700000000000002,-59.129997152634225,59.129997152634225,0.004438035396920004,0.0999955606501365,0.00019696158184314897
0.0975,-49.29730374917955,49.29730374917955,0.003082666266872036,0.09999743058312137,9.502831312910775e-05
0.098,-39.45244697367559,39.45244697367559,0.001973271571728441,0.0999986843124797,3.8938006957916325e-05
0.09850000000000002,-29.59785589722024,29.59785589722024,0.0011101250380299854,0.09999944489639087,1.2323776000610765e-05
0.099,-19.73596199270531,19.73596199270531,0.0004934396342684,0.09999983551471055,2.434826726669323e-06
0.0995,-9.869198534883942,9.869198534883942,0.00012336751833941229,0.09999997943857784,1.5219544581225229e-07
0.1,-7.694682774887159e-14,7.694682774887159e-14,0.0,0.1,0.0
